1720,Kepler-1391 b,54.40923330,3.46000,1.680,4.01000,721.00,1.03,1.10,5.500
1721,Kepler-1392 b,15.14103970,4.50000,1.960,3.28000,1117.00,0.88,0.85,4.680
1722,Kepler-1393 b,2.44357812,0.43700,0.800,4.69000,462.00,0.95,0.92,3.470
1723,Kepler-1394 b,3.93766373,2.51000,1.390,5.14000,820.00,1.64,2.55,1.910
1724,Kepler-1395 b,3.78470649,0.43700,0.800,4.69000,507.00,1.17,1.23,2.880
1725,Kepler-1396 b,18.22064210,4.94000,2.070,3.06000,1236.00,1.18,1.27,2.750
1726,Kepler-1397 b,47.44995500,3.61000,1.720,3.90000,770.00,1.09,1.12,3.550
1727,Kepler-1398 b,2.78815679,0.66600,0.900,5.02000,793.00,1.13,1.18,3.090
1728,Kepler-1398 c,4.13827595,1.08000,1.030,5.43000,793.00,1.13,1.18,3.090
1729,Kepler-1399 b,1.63865306,2.10000,1.250,5.91000,1256.00,0.97,0.96,4.370
1730,Kepler-14 b,6.79012300,2669.66000,12.733,7.10000,980.00,1.51,2.05,2.200
1731,Kepler-140 b,3.25427000,3.22000,1.610,4.24000,572.00,1.15,1.29,1.950
1732,Kepler-140 c,91.35328200,3.89000,1.800,3.67000,572.00,1.15,1.29,1.950
1733,Kepler-1400 b,9.06689421,3.26000,1.620,4.21000,879.00,0.83,0.78,4.570
1734,Kepler-1401 b,11.20066445,3.46000,1.680,4.01000,1242.00,1.07,1.10,3.550
1735,Kepler-1402 b,2.03387914,0.36300,0.760,4.54000,681.00,0.90,0.87,4.570
1736,Kepler-1403 b,5.19492202,5.22000,2.140,2.93000,1801.00,1.11,1.15,3.310
1737,Kepler-1404 b,15.93147390,4.70000,2.010,3.18000,946.00,0.84,0.80,4.570
1738,Kepler-1405 b,28.22741840,14.90000,3.960,1.32000,1605.00,1.05,1.07,3.630
1739,Kepler-1406 b,11.62905828,1.37000,1.100,5.66000,587.00,1.05,1.12,5.010
1740,Kepler-1407 b,20.07115040,5.69000,2.250,2.74000,1275.00,1.10,1.15,3.240
1741,Kepler-1408 b,2.99793191,0.64000,0.890,4.99000,426.00,1.21,1.35,2.570
1742,Kepler-1409 b,0.76486493,1.12000,1.040,5.47000,722.00,0.83,0.79,4.790
1743,Kepler-141 b,3.10767500,0.25700,0.690,4.30000,301.00,0.84,0.79,4.470
1744,Kepler-141 c,7.01060600,2.57000,1.410,5.04000,301.00,0.84,0.79,4.470
1745,Kepler-1410 b,60.86616800,3.82000,1.780,4.63000,367.00,0.63,0.60,4.070
1746,Kepler-1411 b,86.11508880,8.35000,2.820,2.05000,1431.00,0.95,0.92,4.170
1747,Kepler-1412 b,3.61460510,0.49800,0.830,4.79000,639.00,1.06,1.27,6.310
1748,Kepler-1413 b,13.18296420,3.97000,1.820,3.62000,1162.00,0.84,0.80,4.680
1749,Kepler-1414 b,3.51576315,2.04000,1.230,6.02000,534.00,0.80,0.75,4.680
1750,Kepler-1415 b,0.63642408,2.21000,1.290,5.66000,1066.00,0.89,0.84,4.170
1751,Kepler-1416 b,1.49514952,0.61500,0.880,4.96000,807.00,1.09,1.15,2.950
1752,Kepler-1417 b,20.35052130,0.97200,1.000,5.34000,656.00,1.02,1.02,4.070
1753,Kepler-1418 b,22.47644250,3.39000,1.660,4.07000,499.00,0.77,0.72,3.630
1754,Kepler-1419 b,42.52158950,8.55000,2.860,2.01000,1444.00,1.01,1.01,4.370
1755,Kepler-142 b,2.02415200,4.62000,1.990,3.22000,583.00,1.06,1.27,5.500
1756,Kepler-142 c,4.76170200,8.55000,2.860,2.01000,583.00,1.06,1.27,5.500
1757,Kepler-142 d,41.80911800,5.31000,2.160,2.90000,583.00,1.06,1.27,5.500
1758,Kepler-1420 b,6.69960006,2.18000,1.280,5.71000,923.00,0.82,0.79,4.900
1759,Kepler-1421 b,6.91311120,0.74900,0.930,5.12000,675.00,1.25,1.42,2.750
1760,Kepler-1422 b,18.60519420,4.74000,2.020,3.16000,2081.00,1.15,1.23,3.020
1761,Kepler-1423 b,23.95537800,1.20000,1.060,5.54000,449.00,0.79,0.75,4.680
1762,Kepler-1424 b,29.60917440,1.65000,1.160,5.81000,620.00,1.02,1.07,5.250
1763,Kepler-1425 b,14.45413020,0.77900,0.940,5.15000,499.00,0.97,0.95,4.070
1764,Kepler-1426 b,14.25632270,3.05000,1.560,4.41000,1211.00,1.02,1.02,4.070
1765,Kepler-1427 b,0.96897238,1.37000,1.100,5.66000,1220.00,1.01,1.01,4.070
1766,Kepler-1428 b,10.67607169,3.33000,1.640,4.15000,802.00,1.28,1.36,2.040
1767,Kepler-1429 b,4.48487493,2.21000,1.290,5.66000,1156.00,1.05,1.07,4.170
1768,Kepler-143 b,16.00758300,6.39000,2.410,2.51000,746.00,1.06,1.36,5.620
1769,Kepler-143 c,27.08251100,11.30000,3.370,1.62000,746.00,1.06,1.36,5.620
1770,Kepler-1430 b,2.46050993,1.76000,1.180,5.89000,541.00,0.77,0.72,2.090
1771,Kepler-1431 b,5.86601526,2.76000,1.470,4.77000,1270.00,1.03,1.03,4.270
1772,Kepler-1432 b,23.91090110,5.56000,2.220,2.79000,1552.00,1.09,1.13,3.470
1773,Kepler-1433 b,4.13592271,3.05000,1.560,4.41000,1328.00,1.14,1.19,3.020
1774,Kepler-1434 b,8.05333618,1.41000,1.110,5.67000,680.00,1.47,2.04,2.570
1775,Kepler-1435 b,4.45343281,0.56600,0.860,4.89000,681.00,1.21,1.32,2.630
1776,Kepler-1436 b,9.70571600,2.27000,1.310,5.55000,1142.00,1.06,1.09,3.800
1777,Kepler-1437 b,10.92954610,2.45000,1.370,5.24000,1182.00,0.93,0.90,4.570
1778,Kepler-1438 b,2.31942009,0.77900,0.940,5.15000,866.00,0.97,0.96,5.370
1779,Kepler-1439 b,8.07392849,2.73000,1.460,4.82000,215.00,0.46,0.43,4.070
1780,Kepler-144 b,5.88527300,2.33000,1.330,5.44000,487.00,1.13,1.24,3.020
1781,Kepler-144 c,10.10466500,2.39000,1.350,5.34000,487.00,1.13,1.24,3.020
1782,Kepler-1440 b,39.85948400,2.13000,1.260,5.85000,685.00,0.98,0.96,4.470
1783,Kepler-1441 b,39.44198390,2.27000,1.310,5.55000,751.00,1.00,1.00,3.890
1784,Kepler-1442 b,81.41629410,14.70000,3.930,1.33000,525.00,1.34,1.44,1.700
1785,Kepler-1443 b,2.41811321,0.87100,0.970,5.24000,475.00,1.19,1.27,2.630
1786,Kepler-1444 b,33.42035034,5.39000,2.180,2.86000,340.00,1.03,1.05,4.790
1787,Kepler-1445 b,10.60052251,0.84000,0.960,5.22000,482.00,1.13,1.26,3.800
1788,Kepler-1446 b,0.68996783,0.47700,0.820,4.75000,162.00,0.81,0.75,2.630
1789,Kepler-1447 b,56.67472850,8.75000,2.900,1.97000,871.00,0.97,0.95,4.170
1790,Kepler-1448 b,12.27065865,3.22000,1.610,4.24000,786.00,0.95,0.93,3.550
1791,Kepler-1449 b,13.22745280,3.46000,1.680,4.01000,1321.00,1.08,1.10,3.470
1792,Kepler-145 b,22.95100000,37.10000,2.650,11.00000,577.00,1.28,1.98,3.240
1793,Kepler-145 c,42.88200000,79.40000,4.320,5.41000,577.00,1.28,1.98,3.240
1794,Kepler-1450 b,54.50941660,3.57000,1.710,3.92000,490.00,0.71,0.68,4.370
1795,Kepler-1451 b,35.62223300,11.20000,3.350,1.64000,1159.00,1.00,0.99,4.170
1796,Kepler-1452 b,42.91375100,7.75000,2.700,2.16000,974.00,1.41,2.06,3.240
1797,Kepler-1453 b,47.16116960,7.61000,2.670,2.20000,1284.00,0.97,0.94,4.270
1798,Kepler-1454 b,47.03194790,4.19000,1.880,3.47000,795.00,0.90,0.86,4.570
1799,Kepler-1455 b,49.27676400,5.31000,2.160,5.67000,392.00,0.62,0.60,4.170
1800,Kepler-1456 b,18.13738290,1.55000,1.140,5.75000,379.00,0.64,0.62,3.720
1801,Kepler-1457 b,51.11102430,4.62000,1.990,3.22000,728.00,1.01,1.01,3.720
1802,Kepler-1458 b,47.98727640,8.05000,2.760,2.10000,642.00,0.96,0.94,4.170
1803,Kepler-1459 b,62.86916110,2.42000,1.360,5.29000,435.00,0.78,0.74,3.890
1804,Kepler-146 b,31.15879900,13.30000,3.710,1.43000,799.00,1.10,1.21,3.630
1805,Kepler-146 c,76.73217100,9.96000,3.130,1.78000,799.00,1.10,1.21,3.630
1806,Kepler-1460 b,29.96332470,4.50000,1.960,3.28000,574.00,0.70,0.67,3.980
1807,Kepler-1461 b,29.34947750,4.78000,2.030,3.14000,752.00,0.79,0.74,3.240
1808,Kepler-1462 b,65.64883410,14.00000,3.820,1.38000,1368.00,1.00,1.00,4.070
1809,Kepler-1463 b,25.15864000,4.12000,1.860,3.52000,1341.00,0.96,0.95,4.790
1810,Kepler-1464 b,31.77859010,3.39000,1.660,4.07000,692.00,1.02,1.01,3.890
1811,Kepler-1464 c,5.32786292,0.97200,1.000,5.34000,692.00,1.02,1.01,3.890
1812,Kepler-1465 b,31.82771110,3.78000,1.770,3.75000,350.00,0.75,0.71,3.720
1813,Kepler-1466 b,31.17504480,3.02000,1.550,4.46000,686.00,1.01,1.02,3.890
1814,Kepler-1467 b,47.05690430,10.90000,3.300,1.67000,890.00,0.86,0.82,4.370
1815,Kepler-1468 b,8.23984869,3.64000,1.730,3.86000,1130.00,1.04,1.05,3.550
1816,Kepler-1468 c,3.54553021,1.60000,1.150,5.78000,1130.00,1.04,1.05,3.550
1817,Kepler-1469 b,21.86353010,8.25000,2.800,2.07000,1255.00,0.92,0.89,4.470
1818,Kepler-147 b,12.61058400,2.96000,1.530,4.54000,902.00,1.14,1.47,4.470
1819,Kepler-147 c,33.41642300,6.48000,2.430,2.48000,902.00,1.14,1.47,4.470
1820,Kepler-1470 b,16.29509030,1.24000,1.070,5.56000,569.00,0.80,0.76,4.570
1821,Kepler-1471 b,3.63899398,2.57000,1.410,5.04000,1059.00,0.95,0.93,4.570
1822,Kepler-1472 b,38.13128310,4.27000,1.900,3.42000,1269.00,1.16,1.25,3.090
1823,Kepler-1473 b,14.42735510,1.81000,1.190,5.90000,625.00,1.09,1.09,2.630
1824,Kepler-1474 b,36.43334520,5.31000,2.160,2.90000,1214.00,1.04,1.04,3.800
1825,Kepler-1475 b,82.17737400,8.85000,2.920,1.95000,1714.00,1.18,1.28,2.820
1826,Kepler-1476 b,10.35863224,3.43000,1.670,4.05000,1218.00,0.98,0.96,4.570
1827,Kepler-1477 b,11.55530021,1.76000,1.180,5.89000,525.00,0.81,0.78,4.680
1828,Kepler-1478 b,26.08405940,3.64000,1.730,3.86000,1405.00,1.04,1.06,3.980
1829,Kepler-1479 b,14.53261362,4.01000,1.830,3.60000,619.00,0.99,0.98,4.270
1830,Kepler-148 b,1.72936600,3.89000,1.800,3.67000,796.00,0.86,0.85,4.680
1831,Kepler-148 c,4.18004300,12.60000,3.600,1.48000,796.00,0.86,0.85,4.680
1832,Kepler-148 d,51.84688575,56.30000,8.680,0.47300,796.00,0.86,0.85,4.680
1833,Kepler-1480 b,22.12679948,3.43000,1.670,4.05000,540.00,0.85,0.81,4.790
1834,Kepler-1481 b,5.94220998,2.04000,1.230,6.02000,493.00,0.80,0.75,3.890
1835,Kepler-1482 b,12.25383217,1.01000,1.010,5.39000,442.00,0.88,0.84,4.470
1836,Kepler-1483 b,9.50851560,2.92000,1.520,4.57000,1327.00,1.25,1.40,2.400
1837,Kepler-1484 b,30.45491360,5.10000,2.110,2.98000,1095.00,0.94,0.92,3.980
1838,Kepler-1485 b,19.91577250,2.76000,1.470,4.77000,550.00,1.11,1.12,2.510
1839,Kepler-1486 b,54.64957590,5.99000,2.320,2.64000,1465.00,1.08,1.12,3.550
1840,Kepler-1487 b,7.31946363,5.18000,2.130,2.95000,1094.00,1.38,1.63,1.950
1841,Kepler-1488 b,39.81899320,4.12000,1.860,3.52000,618.00,1.05,1.31,6.920
1842,Kepler-1489 b,82.29475100,3.78000,1.770,3.75000,870.00,0.93,0.90,4.070
1843,Kepler-149 b,29.19894300,16.50000,4.210,1.22000,521.00,0.92,0.95,6.310
1844,Kepler-149 c,55.32832800,3.22000,1.610,4.24000,521.00,0.92,0.95,6.310
1845,Kepler-149 d,160.01803200,14.90000,3.960,1.32000,521.00,0.92,0.95,6.310
1846,Kepler-1490 b,92.43629730,9.48000,3.040,1.85000,968.00,0.90,0.87,4.570
1847,Kepler-1491 b,16.58617620,2.89000,1.510,4.61000,1312.00,1.00,0.99,4.570
1848,Kepler-1492 b,16.75255007,2.83000,1.490,4.70000,371.00,0.77,0.72,2.820
1849,Kepler-1493 b,15.02179830,2.57000,1.410,5.04000,572.00,1.06,1.29,6.460
1850,Kepler-1494 b,91.08048200,9.64000,3.070,1.83000,1059.00,0.96,0.94,4.370
1851,Kepler-1495 b,85.27325600,8.96000,2.940,1.94000,1307.00,1.03,1.04,4.170
1852,Kepler-1496 b,64.65880170,5.56000,2.220,2.79000,1293.00,1.18,1.27,2.950
1853,Kepler-1497 b,8.74199772,3.39000,1.660,4.07000,1122.00,0.96,0.95,4.270
1854,Kepler-1498 b,48.05140500,2.33000,1.330,5.44000,740.00,0.86,0.81,4.170
1855,Kepler-1499 b,44.20080000,1.81000,1.190,5.90000,310.00,0.82,0.78,4.680
1856,Kepler-15 b,4.94278200,209.76000,10.760,0.93000,598.00,1.02,0.99,3.700
1857,Kepler-150 b,3.42805400,2.10000,1.250,5.91000,927.00,0.94,0.94,4.570
1858,Kepler-150 c,7.38199800,13.20000,3.690,1.44000,927.00,0.94,0.94,4.570
1859,Kepler-150 d,12.56093000,8.20000,2.790,2.07000,927.00,0.94,0.94,4.570
1860,Kepler-150 e,30.82655700,9.91000,3.120,1.79000,927.00,0.94,0.94,4.570
1861,Kepler-150 f,637.20930000,12.90000,3.640,1.47000,927.00,0.94,0.94,4.570
1862,Kepler-1500 b,15.03301050,1.87000,1.200,5.95000,904.00,1.00,1.00,4.070
1863,Kepler-1501 b,14.55645330,3.05000,1.560,4.41000,888.00,1.20,1.30,2.750
1864,Kepler-1502 b,41.70836290,10.20000,3.180,1.74000,1540.00,1.44,1.72,1.700
1865,Kepler-1503 b,96.16987000,5.77000,2.270,2.71000,850.00,0.77,0.74,5.130
1866,Kepler-1504 b,82.30400300,5.18000,2.130,2.95000,1029.00,0.85,0.81,4.470
1867,Kepler-1505 b,30.86093660,0.74900,0.930,5.12000,359.00,0.93,0.86,1.700
1868,Kepler-1506 b,14.03291540,2.30000,1.320,5.50000,1318.00,0.95,0.93,3.980
1869,Kepler-1507 b,16.05062130,0.52000,0.840,4.82000,342.00,0.89,0.85,4.570
1870,Kepler-1508 b,20.70565040,2.33000,1.330,5.44000,892.00,1.14,1.22,2.690
1871,Kepler-1509 b,25.43381970,4.08000,1.850,3.54000,1277.00,1.00,0.99,3.980
1872,Kepler-151 b,15.22895800,9.59000,3.060,1.84000,661.00,0.87,0.83,4.680
1873,Kepler-151 c,24.67461200,5.02000,2.090,3.02000,661.00,0.87,0.83,4.680
1874,Kepler-1510 b,84.70392100,11.20000,3.360,1.62000,1615.00,1.19,1.28,2.750
1875,Kepler-1511 b,23.23827920,3.46000,1.680,4.01000,897.00,1.17,1.29,3.310
1876,Kepler-1512 b,20.35972599,1.76000,1.180,10.20000,162.00,0.73,0.67,1.780
1877,Kepler-1513 b,160.88465087,53.90000,8.460,0.48900,384.00,0.99,0.97,3.980
1878,Kepler-1514 b,217.83176260,,11.820,,379.00,1.21,1.22,1.580
1879,Kepler-1515 b,214.31141640,66.20000,9.550,0.41800,504.00,1.30,1.41,1.820
1880,Kepler-1516 b,7.25931979,3.71000,1.750,3.80000,872.00,1.04,1.07,4.070
1881,Kepler-1517 b,5.54608367,68.70000,9.760,0.40600,869.00,1.58,1.95,1.380
1882,Kepler-1518 b,5.11177904,9.53000,3.050,1.85000,1140.00,1.54,1.88,1.480
1883,Kepler-1519 b,240.79893970,39.60000,7.060,0.61800,858.00,0.94,0.91,3.980
1884,Kepler-152 b,18.20797300,8.20000,2.790,2.07000,459.00,0.83,0.72,2.000
1885,Kepler-152 c,88.25505500,6.30000,2.390,2.54000,459.00,0.83,0.72,2.000
1886,Kepler-1520 b,0.65355357,28.10000,5.770,0.80400,636.00,0.76,0.71,4.470
1887,Kepler-1521 b,47.14840805,6.80000,2.500,2.39000,227.00,0.81,0.76,4.470
1888,Kepler-1522 b,1.84788917,3.64000,1.730,3.86000,690.00,0.96,0.93,3.890
1889,Kepler-1523 b,0.93875077,3.12000,1.580,4.35000,918.00,0.97,0.96,4.370
1890,Kepler-1524 b,70.96746030,12.30000,3.540,1.52000,506.00,1.17,1.25,2.880
1891,Kepler-1525 b,2.41660118,0.69300,0.910,5.05000,396.00,1.07,1.04,2.820
1892,Kepler-1526 b,3.90863200,6.48000,2.430,2.48000,576.00,0.73,0.69,4.680
1893,Kepler-1527 b,160.12991800,20.40000,4.770,1.03000,1560.00,1.21,1.32,2.820
1894,Kepler-1528 b,1.79111021,2.73000,1.460,4.82000,916.00,1.03,1.03,3.890
1895,Kepler-1529 b,5.33905686,5.06000,2.100,3.00000,683.00,0.81,0.77,4.790
1896,Kepler-153 b,18.87022700,8.85000,2.920,1.95000,504.00,0.83,0.89,4.790
1897,Kepler-153 c,46.90232000,6.94000,2.530,2.35000,504.00,0.83,0.89,4.790
1898,Kepler-1530 b,2.59044340,3.33000,1.640,4.15000,552.00,0.92,0.88,4.270
1899,Kepler-1530 c,5.32274060,3.36000,1.650,4.11000,552.00,0.92,0.88,4.270
1900,Kepler-1531 b,1.13854338,1.41000,1.110,5.67000,670.00,1.16,1.27,2.820
1901,Kepler-1532 b,1.09366356,2.39000,1.350,5.34000,824.00,0.91,0.88,4.270
1902,Kepler-1533 b,308.54710000,11.80000,3.460,1.57000,852.00,1.31,1.51,2.190
1903,Kepler-1534 b,5.71668872,4.23000,1.890,3.44000,1107.00,0.90,0.86,4.570
1904,Kepler-1535 b,138.94420000,7.04000,2.550,2.33000,879.00,1.08,1.11,3.470
1905,Kepler-1536 b,364.75803100,10.00000,3.140,1.77000,401.00,0.71,0.67,2.950
1906,Kepler-1537 b,1.44445380,1.76000,1.180,5.89000,503.00,0.81,0.77,5.010
1907,Kepler-1538 b,175.13881900,8.35000,2.820,2.05000,1291.00,1.03,1.03,4.370
1908,Kepler-1539 b,133.30367410,7.75000,2.700,2.16000,788.00,0.84,0.80,4.790
1909,Kepler-154 b,33.04053200,5.73000,2.260,2.73000,855.00,0.98,1.00,4.470
1910,Kepler-154 c,62.30327600,9.01000,2.950,1.93000,855.00,0.98,1.00,4.470
1911,Kepler-154 d,20.54981883,14.10000,3.840,1.37000,855.00,0.98,1.00,4.470
1912,Kepler-154 e,3.93276465,2.86000,1.500,4.66000,855.00,0.98,1.00,4.470
1913,Kepler-154 f,9.91935684,2.86000,1.500,4.66000,855.00,0.98,1.00,4.470
1914,Kepler-1540 b,125.41311770,6.76000,2.490,2.41000,262.00,0.74,0.69,2.510
1915,Kepler-1541 b,8.40691199,1.65000,1.160,5.81000,414.00,0.86,0.81,4.470
1916,Kepler-1542 b,3.95116882,0.36300,0.760,4.54000,336.00,0.94,0.99,8.510
1917,Kepler-1542 c,2.89223021,0.20800,0.650,4.16000,336.00,0.94,0.99,8.510
1918,Kepler-1542 d,5.99273738,0.59000,0.870,4.92000,336.00,0.94,0.99,8.510
1919,Kepler-1542 e,5.10115756,0.36300,0.760,4.54000,336.00,0.94,0.99,8.510
1920,Kepler-1543 b,6.96710269,7.80000,2.710,2.15000,1114.00,1.39,1.65,1.910
1921,Kepler-1544 b,168.81117400,3.82000,1.780,2.90000,349.00,0.81,0.74,2.340
1922,Kepler-1545 b,163.69234900,7.75000,2.700,2.16000,688.00,0.84,0.80,4.470
1923,Kepler-1546 b,19.59749710,9.96000,3.130,1.78000,994.00,0.95,0.93,3.720
1924,Kepler-1547 b,0.69297968,0.66600,0.900,5.02000,665.00,1.12,1.18,3.390
1925,Kepler-1548 b,124.82867900,7.46000,2.640,2.23000,1150.00,0.99,0.97,4.370
1926,Kepler-1549 b,214.88654500,7.13000,2.570,2.31000,792.00,0.88,0.84,4.790
1927,Kepler-155 b,5.93119400,5.02000,2.090,4.73000,293.00,0.72,0.62,2.900
1928,Kepler-155 c,52.66179300,5.65000,2.240,4.73000,293.00,0.72,0.62,2.900
1929,Kepler-1550 b,225.58280900,9.38000,3.020,1.87000,1202.00,1.07,1.11,3.550
1930,Kepler-1551 b,24.49736980,7.56000,2.660,2.21000,1560.00,1.14,1.22,2.880
1931,Kepler-1552 b,184.77185300,6.66000,2.470,2.43000,618.00,0.85,0.78,3.310
1932,Kepler-1553 b,4.24261881,1.60000,1.150,5.78000,719.00,0.85,0.81,4.570
1933,Kepler-1554 b,198.08877400,8.75000,2.900,1.97000,982.00,0.84,0.81,4.680
1934,Kepler-1555 b,8.10501635,3.22000,1.610,4.24000,1382.00,1.04,1.06,4.370
1935,Kepler-1556 b,8.82713457,4.50000,1.960,3.28000,1060.00,0.97,0.95,4.900
1936,Kepler-1557 b,3.74032496,2.96000,1.530,4.54000,1532.00,1.11,1.17,3.310
1937,Kepler-1558 b,3.50470358,0.24400,0.680,4.26000,343.00,0.83,0.79,4.900
1938,Kepler-1559 b,0.97191543,0.29900,0.720,4.40000,580.00,0.86,0.82,4.270
1939,Kepler-156 b,4.97345600,5.90000,2.300,2.66000,439.00,0.84,0.81,5.370
1940,Kepler-156 c,15.90680100,7.04000,2.550,2.33000,439.00,0.84,0.81,5.370
1941,Kepler-1560 b,3.03195744,0.64000,0.890,4.99000,529.00,1.02,1.02,4.170
1942,Kepler-1561 b,1.00520701,1.32000,1.090,5.60000,993.00,1.07,1.11,3.390
1943,Kepler-1562 b,64.27377520,12.30000,3.550,1.51000,1315.00,1.02,1.05,4.790
1944,Kepler-1563 b,3.43276598,0.34700,0.750,4.52000,547.00,1.00,0.99,4.070
1945,Kepler-1564 b,18.05403810,2.76000,1.470,4.77000,872.00,0.93,0.90,4.570
1946,Kepler-1565 b,1.53818844,1.81000,1.190,5.90000,657.00,0.76,0.73,5.620
1947,Kepler-1566 b,0.53991524,0.41800,0.790,4.66000,511.00,0.84,0.81,5.010
1948,Kepler-1567 b,153.97957800,7.90000,2.730,2.13000,1226.00,0.95,0.93,4.170
1949,Kepler-1568 b,20.92539200,2.24000,1.300,5.60000,883.00,1.09,1.19,4.570
1950,Kepler-1569 b,5.79180156,3.46000,1.680,4.01000,1050.00,1.25,1.40,2.450
1951,Kepler-157 b,1.73234200,2.30000,1.320,5.50000,749.00,1.02,1.04,4.070
1952,Kepler-157 c,13.54050000,5.65000,2.240,2.76000,749.00,1.02,1.04,4.070
1953,Kepler-157 d,7.02573474,2.73000,1.460,4.82000,749.00,1.02,1.04,4.070
1954,Kepler-1570 b,26.54895500,1.24000,1.070,5.56000,463.00,0.92,0.89,4.170
1955,Kepler-1571 b,3.38555488,2.92000,1.520,4.57000,802.00,1.23,1.39,2.340
1956,Kepler-1572 b,5.49548621,0.77900,0.940,5.15000,600.00,0.97,0.95,4.790
1957,Kepler-1573 b,2.61575540,1.87000,1.200,5.95000,1180.00,1.01,1.00,4.070
1958,Kepler-1574 b,6.94243340,2.21000,1.290,5.66000,1275.00,1.06,1.08,3.800
1959,Kepler-1575 b,2.55314213,2.27000,1.310,5.55000,1170.00,0.95,0.92,4.170
1960,Kepler-1576 b,6.98471973,1.12000,1.040,5.47000,539.00,1.05,1.06,4.070
1961,Kepler-1577 b,6.30560247,1.51000,1.130,5.75000,543.00,0.78,0.74,4.270
1962,Kepler-1578 b,1.45088691,1.12000,1.040,5.47000,1016.00,0.90,0.86,4.270
1963,Kepler-1579 b,0.84990789,0.52000,0.840,4.82000,466.00,0.75,0.70,2.240
1964,Kepler-158 b,16.70918400,5.14000,2.120,2.96000,351.00,0.75,0.62,3.980
1965,Kepler-158 c,28.55138300,4.27000,1.900,3.42000,351.00,0.75,0.62,3.980
1966,Kepler-1580 b,56.64492790,5.10000,2.110,2.98000,872.00,1.47,2.15,2.750
1967,Kepler-1581 b,6.28385491,0.43700,0.800,4.69000,443.00,1.12,1.23,4.170
1968,Kepler-1582 b,4.83817712,2.83000,1.490,4.70000,112.00,0.28,0.30,7.760
1969,Kepler-1583 b,9.32807355,0.15600,0.600,3.97000,357.00,0.94,0.91,4.270
1970,Kepler-1584 b,13.39970990,3.22000,1.610,4.24000,1325.00,1.10,1.13,3.310
1971,Kepler-1585 b,3.58274630,3.86000,1.790,3.70000,1269.00,0.94,0.91,4.370
1972,Kepler-1586 b,15.60492120,2.92000,1.520,4.57000,864.00,1.45,1.75,1.700
1973,Kepler-1587 b,9.40604670,2.33000,1.330,5.44000,907.00,1.08,1.22,5.010
1974,Kepler-1588 b,7.84931739,0.36300,0.760,4.54000,658.00,0.96,0.99,5.500
1975,Kepler-1589 b,0.99166527,1.32000,1.090,5.60000,1418.00,1.18,1.25,2.750
1976,Kepler-159 b,10.13962300,6.26000,2.380,2.55000,397.00,0.76,0.66,2.510
1977,Kepler-159 c,43.59579200,11.50000,3.410,1.59000,397.00,0.76,0.66,2.510
1978,Kepler-1590 b,7.61760804,1.55000,1.140,5.75000,900.00,1.11,1.16,3.390
1979,Kepler-1591 b,8.18504949,2.15000,1.270,5.77000,1090.00,1.10,1.16,3.240
1980,Kepler-1592 b,3.05710069,2.99000,1.540,4.50000,1349.00,1.18,1.28,2.690
1981,Kepler-1593 b,174.50983500,10.20000,3.170,3.03000,755.00,0.81,0.77,3.630
1982,Kepler-1594 b,2.71603809,1.20000,1.060,5.54000,1100.00,1.06,1.08,3.890
1983,Kepler-1595 b,4.56380468,2.04000,1.230,6.02000,841.00,0.84,0.80,4.680
1984,Kepler-1596 b,66.37337900,4.27000,1.900,3.42000,1166.00,0.95,0.92,3.890
1985,Kepler-1597 b,2.94654179,1.20000,1.060,5.54000,1255.00,1.25,1.39,2.400
1986,Kepler-1598 b,4.34195123,0.80900,0.950,5.18000,734.00,1.07,1.09,3.800
1987,Kepler-1599 b,122.36355300,3.26000,1.620,4.21000,1004.00,0.99,0.99,4.270
1988,Kepler-16 b,228.77600000,105.83300,8.449,0.96400,61.00,0.69,0.65,
1989,Kepler-160 b,4.30942700,2.99000,1.540,4.50000,841.00,0.97,0.88,4.070
1990,Kepler-160 c,13.69908700,12.70000,3.610,1.48000,841.00,0.97,0.88,4.070
1991,Kepler-1600 b,386.37054800,9.96000,3.130,1.78000,992.00,0.86,0.82,4.680
1992,Kepler-1601 b,2.20921951,0.47700,0.820,4.75000,660.00,1.04,1.07,4.270
1993,Kepler-1602 b,11.17931605,2.36000,1.340,5.39000,815.00,1.22,1.36,2.510
1994,Kepler-1603 b,2.27163926,2.21000,1.290,5.66000,1751.00,1.21,1.31,2.820
1995,Kepler-1604 b,0.68368426,2.57000,1.410,5.04000,562.00,0.81,0.76,4.170
1996,Kepler-1605 b,85.75654950,1.28000,1.080,5.58000,224.00,0.86,0.82,4.680
1997,Kepler-1606 b,196.43522400,4.94000,2.070,1.67000,880.00,0.90,0.86,4.270
1998,Kepler-1607 b,13.64736760,0.72100,0.920,5.09000,735.00,1.14,1.21,3.160
1999,Kepler-1608 b,16.47356860,3.64000,1.730,3.86000,832.00,0.75,0.72,5.130
2000,Kepler-1609 b,114.34219000,5.56000,2.220,2.79000,1483.00,1.18,1.27,3.020
2001,Kepler-161 b,4.92135500,12.10000,2.120,6.98000,464.00,0.86,0.81,4.680
2002,Kepler-161 c,7.06424000,11.80000,2.050,7.53000,464.00,0.86,0.81,4.680
2003,Kepler-1610 b,8.70181574,3.22000,1.610,4.24000,1063.00,0.91,0.87,4.680
2004,Kepler-1611 b,5.17624290,0.45700,0.810,4.73000,686.00,0.94,0.93,5.010
